,Address,Suburb Latitude,Suburb Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
75,"Bexley, Christchurch New Zealand",-43.5110351,172.71837630000002,Seaview Fish And Chips,-43.507948942564475,172.7261817235357,Fish & Chips Shop
76,"Bexley, Christchurch New Zealand",-43.5110351,172.71837630000002,Point Break Backpackers & Cafe Hostel Christchurch,-43.508205067070655,172.72724603545709,Hotel
77,"Bexley, Christchurch New Zealand",-43.5110351,172.71837630000002,Subway,-43.50756936813128,172.7286171913147,Sandwich Place
78,"Bexley, Christchurch New Zealand",-43.5110351,172.71837630000002,Phad Thai Restaurant,-43.507771000000005,172.72945096347294,Thai Restaurant
79,"Bishopdale, Christchurch New Zealand",-43.4884343,172.5886622,Abalone Thai Resturant,-43.48923997843337,172.58703358791715,Thai Restaurant
80,"Bishopdale, Christchurch New Zealand",-43.4884343,172.5886622,New World,-43.48843204559302,172.58759349899287,Grocery Store
81,"Bishopdale, Christchurch New Zealand",-43.4884343,172.5886622,Tavern Harewood,-43.488181508488395,172.58601286859263,Restaurant
82,"Bishopdale, Christchurch New Zealand",-43.4884343,172.5886622,Copenhagen Bakery,-43.48429465157095,172.5784480724783,Bakery
83,"Bishopdale, Christchurch New Zealand",-43.4884343,172.5886622,Sub Zero Cafe,-43.488191052851896,172.5866717015752,Café
84,"Bishopdale, Christchurch New Zealand",-43.4884343,172.5886622,Unichem Bishopdale Pharmacy,-43.488468095578384,172.58762023393137,Pharmacy
85,"Bishopdale, Christchurch New Zealand",-43.4884343,172.5886622,Domino's Pizza,-43.48848986630871,172.58628510247837,Pizza Place
86,"Bishopdale, Christchurch New Zealand",-43.4884343,172.5886622,Bishopdale Pets,-43.488684,172.5878423,Pet Store
87,"Bishopdale, Christchurch New Zealand",-43.4884343,172.5886622,Hell Pizza Bishopdale,-43.48777749143567,172.5875680709851,Pizza Place
88,"Bishopdale, Christchurch New Zealand",-43.4884343,172.5886622,Bishopdale Park,-43.48838555792079,172.5850443487496,Park
89,"Bishopdale, Christchurch New Zealand",-43.4884343,172.5886622,Featherstones Dairy,-43.49148345704153,172.59605879711867,Convenience Store
90,"Bishopdale, Christchurch New Zealand",-43.4884343,172.5886622,Reality Bites Cafe,-43.481766779064856,172.5935119706482,Café
91,"Bishopdale, Christchurch New Zealand",-43.4884343,172.5886622,BP,-43.48123624,172.59279943,Gas Station
92,"Bottle Lake, Christchurch New Zealand",-43.4625844,172.67628932257577,Waitikiri Golf Course,-43.466667032299355,172.67697856070157,Golf Course
93,"Bottle Lake, Christchurch New Zealand",-43.4625844,172.67628932257577,Windsor Golf Course,-43.462908,172.669975,Golf Course
94,"Bottle Lake, Christchurch New Zealand",-43.4625844,172.67628932257577,Flax,-43.467366,172.66605800000002,Café
95,"Bromley, Christchurch New Zealand",-43.53789929999999,172.6861541203169,Haka Lodge,-43.54384706576327,172.6895402663354,Hostel
96,"Bromley, Christchurch New Zealand",-43.53789929999999,172.6861541203169,The Warehouse Extra,-43.532397942647066,172.67634068185538,Department Store
97,"Bromley, Christchurch New Zealand",-43.53789929999999,172.6861541203169,All Seasons Holiday Park,-43.544024,172.691976,RV Park
98,"Bromley, Christchurch New Zealand",-43.53789929999999,172.6861541203169,Woolston Club Inc,-43.54426854951738,172.6801948549275,Sports Bar
99,"Bromley, Christchurch New Zealand",-43.53789929999999,172.6861541203169,Peter Diver Plumbing Office,-43.54154839,172.69620612,Home Service
100,"Brooklands, Christchurch New Zealand",-43.4021055,172.69797240000003,National Express 007 London Victoria - Dover,-43.40704,172.6962,Moving Target
101,"Brooklands, Christchurch New Zealand",-43.4021055,172.69797240000003,Stix River Mouth Reserve,-43.397211999999996,172.701267,River
102,"Broomfield, Christchurch New Zealand",-43.5266391,172.5295382,Riccarton Sunday Market,-43.529800754397876,172.54076906483937,Flea Market
103,"Broomfield, Christchurch New Zealand",-43.5266391,172.5295382,Couplands Bakery,-43.532031019160975,172.53318004747163,Bakery
104,"Broomfield, Christchurch New Zealand",-43.5266391,172.5295382,Airways Motel,-43.51926982930151,172.53546975121125,Motel
105,"Broomfield, Christchurch New Zealand",-43.5266391,172.5295382,Action Indoor Sports,-43.53337588751072,172.53772583994618,Stadium
106,"Bryndwr, Christchurch New Zealand",-43.504309899999996,172.59294069999999,Misceo Cafe & Bar,-43.50926206916796,172.58912212880753,Italian Restaurant
107,"Bryndwr, Christchurch New Zealand",-43.504309899999996,172.59294069999999,Kinji Japanese Restaurant,-43.49925294349689,172.5865013115761,Japanese Restaurant
108,"Bryndwr, Christchurch New Zealand",-43.504309899999996,172.59294069999999,Chopsticks,-43.509131611089174,172.59011709184213,Chinese Restaurant
109,"Bryndwr, Christchurch New Zealand",-43.504309899999996,172.59294069999999,Five Star Vietnamese Restaurant,-43.5094026303209,172.5897929188094,Vietnamese Restaurant
110,"Bryndwr, Christchurch New Zealand",-43.504309899999996,172.59294069999999,Aorangi Bakery,-43.503771093679894,172.59451046693007,Bakery
111,"Bryndwr, Christchurch New Zealand",-43.504309899999996,172.59294069999999,Indian Fendalton,-43.509264583983374,172.58977125629718,Indian Restaurant
112,"Bryndwr, Christchurch New Zealand",-43.504309899999996,172.59294069999999,Pizza Hut Greers,-43.50069446479147,172.58580464306382,Pizza Place
113,"Bryndwr, Christchurch New Zealand",-43.504309899999996,172.59294069999999,Cafe Mint,-43.499856057540406,172.58675331563694,Café
114,"Bryndwr, Christchurch New Zealand",-43.504309899999996,172.59294069999999,Little Brown Jug,-43.49923014563356,172.5858618691288,Bar
115,"Bryndwr, Christchurch New Zealand",-43.504309899999996,172.59294069999999,SuperValue,-43.49942927076825,172.58546727696447,Supermarket
116,"Bryndwr, Christchurch New Zealand",-43.504309899999996,172.59294069999999,May's Thai,-43.4993790778909,172.58544561624518,Thai Restaurant
117,"Burnside, Christchurch New Zealand",-43.5019888,172.5760085,Kinji Japanese Restaurant,-43.49925294349689,172.5865013115761,Japanese Restaurant
118,"Burnside, Christchurch New Zealand",-43.5019888,172.5760085,The Aurora Centre for Performing Arts,-43.508602657733796,172.5761313804282,Concert Hall
119,"Burnside, Christchurch New Zealand",-43.5019888,172.5760085,Jellie Park,-43.509418773518455,172.5825414598479,Pool
120,"Burnside, Christchurch New Zealand",-43.5019888,172.5760085,Sevantis,-43.49802787735367,172.57262501349166,Restaurant
121,"Burnside, Christchurch New Zealand",-43.5019888,172.5760085,Wok On In,-43.5006427739769,172.56413028349206,Asian Restaurant
122,"Burnside, Christchurch New Zealand",-43.5019888,172.5760085,Dream Garden Vegetarian Restaurant,-43.497968432108586,172.5729083126667,Vegetarian / Vegan Restaurant
123,"Burnside, Christchurch New Zealand",-43.5019888,172.5760085,Kendal Fish & Chips,-43.49816645800699,172.57189097722463,Fish & Chips Shop
124,"Burnside, Christchurch New Zealand",-43.5019888,172.5760085,Pizza Hut Greers,-43.50069446479147,172.58580464306382,Pizza Place
125,"Burnside, Christchurch New Zealand",-43.5019888,172.5760085,SuperValue,-43.49942927076825,172.58546727696447,Supermarket
126,"Burnside, Christchurch New Zealand",-43.5019888,172.5760085,May's Thai,-43.4993790778909,172.58544561624518,Thai Restaurant
127,"Burnside, Christchurch New Zealand",-43.5019888,172.5760085,Pizza Hut,-43.49995353951733,172.58587397557395,Pizza Place
128,"Burnside, Christchurch New Zealand",-43.5019888,172.5760085,Little Brown Jug,-43.49923014563356,172.5858618691288,Bar
129,"Burnside, Christchurch New Zealand",-43.5019888,172.5760085,Cafe Mint,-43.499856057540406,172.58675331563694,Café
130,"Burnside, Christchurch New Zealand",-43.5019888,172.5760085,Kendal Seafoods,-43.50056457519531,172.5641632080078,Burger Joint
131,"Burnside, Christchurch New Zealand",-43.5019888,172.5760085,Jellie Park Fitness Centre,-43.50944111952432,172.58245385399715,Gym
132,"Burwood, Christchurch New Zealand",-43.4994151,172.682828,Lake Terrace Dairy,-43.499614,172.683031,Cosmetics Shop
133,"Burwood, Christchurch New Zealand",-43.4994151,172.682828,The Bus Stop,-43.4968778,172.6822831,Bus Station
134,"Burwood, Christchurch New Zealand",-43.4994151,172.682828,Groovy Costumes,-43.494797,172.678437,Accessories Store
135,"Burwood, Christchurch New Zealand",-43.4994151,172.682828,Bus Stop 13778,-43.49461717657056,172.67666746842818,Bus Station
136,"Burwood, Christchurch New Zealand",-43.4994151,172.682828,Avondale Park,-43.504468,172.689979,Park
137,"Burwood, Christchurch New Zealand",-43.4994151,172.682828,Horseshoe Lake Reserve,-43.49456489467197,172.6744686908955,Lake
138,"Casebrook, Christchurch New Zealand",-43.479167499999996,172.59995869999997,Reality Bites Cafe,-43.481766779064856,172.5935119706482,Café
139,"Casebrook, Christchurch New Zealand",-43.479167499999996,172.59995869999997,BP,-43.48123624,172.59279943,Gas Station
140,"Casebrook, Christchurch New Zealand",-43.479167499999996,172.59995869999997,Tullet Park,-43.475642,172.591858,Park
141,"Casebrook, Christchurch New Zealand",-43.479167499999996,172.59995869999997,Action Indoor Sports Redwood,-43.47475116448433,172.6106943359153,Stadium
142,"Cashmere, Christchurch New Zealand",-43.5716034,172.6309889,Taste @ Twenty,-43.56683663550558,172.63576258410149,Coffee Shop
143,"Cashmere, Christchurch New Zealand",-43.5716034,172.6309889,The Emperor's New Clothes,-43.57714233161066,172.63036202345575,Café
144,"Cashmere, Christchurch New Zealand",-43.5716034,172.6309889,Cup Café,-43.57691403705413,172.63028158041246,Coffee Shop
145,"Cashmere, Christchurch New Zealand",-43.5716034,172.6309889,Protocol,-43.56746365718342,172.63520525821392,Bar
146,"Cashmere, Christchurch New Zealand",-43.5716034,172.6309889,Zeroes,-43.56889986754508,172.62428292119984,Coffee Shop
147,"Cashmere, Christchurch New Zealand",-43.5716034,172.6309889,Burger Wisconsin,-43.56700930050201,172.63545642668248,Burger Joint
148,"Christchurch Airport, Christchurch New Zealand",-43.4847958,172.53575429898342,Air NZ Domestic Koru Lounge,-43.488928109139316,172.53857248861942,Airport Lounge
149,"Christchurch Airport, Christchurch New Zealand",-43.4847958,172.53575429898342,Coffee Culture,-43.48826984603616,172.53948152232257,Café
150,"Christchurch Airport, Christchurch New Zealand",-43.4847958,172.53575429898342,Christchurch International Airport (CHC) (Christchurch International Airport),-43.488852087091004,172.5400471687317,Airport
151,"Christchurch Airport, Christchurch New Zealand",-43.4847958,172.53575429898342,Manaia Lounge,-43.487437333155185,172.54056220123874,Airport Lounge
152,"Christchurch Airport, Christchurch New Zealand",-43.4847958,172.53575429898342,Mac's South Bar & Café,-43.488086724386775,172.5391955915794,Bar
153,"Christchurch Airport, Christchurch New Zealand",-43.4847958,172.53575429898342,Healthy Habits,-43.488855047091626,172.54006182183707,Sandwich Place
154,"Christchurch Airport, Christchurch New Zealand",-43.4847958,172.53575429898342,Sakura Sushi Christchurch,-43.48879070507277,172.53995444733158,Japanese Restaurant
155,"Christchurch Airport, Christchurch New Zealand",-43.4847958,172.53575429898342,Wishbone,-43.48878056956679,172.5398581856409,Sandwich Place
156,"Christchurch Airport, Christchurch New Zealand",-43.4847958,172.53575429898342,Ezi Car Rental,-43.488099,172.539742,Rental Service
157,"Christchurch Airport, Christchurch New Zealand",-43.4847958,172.53575429898342,Passport Control Christchurch Airport,-43.487566922051535,172.54070007662062,Airport Terminal
158,"Christchurch Airport, Christchurch New Zealand",-43.4847958,172.53575429898342,Gate 32,-43.48707416069108,172.54155626601207,Airport Gate
159,"Christchurch Airport, Christchurch New Zealand",-43.4847958,172.53575429898342,Trattoria Milano,-43.488766,172.539908,Italian Restaurant
160,"Christchurch Airport, Christchurch New Zealand",-43.4847958,172.53575429898342,Simply New Zealand,-43.488737,172.540043,Gift Shop
161,"Christchurch Airport, Christchurch New Zealand",-43.4847958,172.53575429898342,Hertz Car Rental,-43.48867402131054,172.54063169995246,Rental Car Location
162,"Christchurch Airport, Christchurch New Zealand",-43.4847958,172.53575429898342,Airport Bus Stop,-43.48797407219725,172.54170947861493,Bus Station
163,"Christchurch Airport, Christchurch New Zealand",-43.4847958,172.53575429898342,FlyThru Coffee Stop,-43.489568846048925,172.53972367590913,Coffee Shop
164,"Christchurch Airport, Christchurch New Zealand",-43.4847958,172.53575429898342,Christchurch Airport Drop off & Pickup Zone,-43.48930294923715,172.54033915650103,Airport
165,"Christchurch Airport, Christchurch New Zealand",-43.4847958,172.53575429898342,GO rentals,-43.48349435057171,172.54604155566398,Auto Garage
166,"Christchurch Airport, Christchurch New Zealand",-43.4847958,172.53575429898342,Antarctic Café and Bar,-43.488355275681904,172.54714220547436,Café
167,"Christchurch Central, Christchurch New Zealand",-43.540001399999994,172.60794860000001,Tower Junction Mega Centre,-43.53880508189773,172.60617632878447,Shopping Mall
168,"Christchurch Central, Christchurch New Zealand",-43.540001399999994,172.60794860000001,The Court Theatre,-43.5413634561601,172.61030887912204,Theater
169,"Christchurch Central, Christchurch New Zealand",-43.540001399999994,172.60794860000001,Addington Coffee Co-op,-43.543589653860906,172.6115952431628,Coffee Shop
170,"Christchurch Central, Christchurch New Zealand",-43.540001399999994,172.60794860000001,North & South Gourmet (南北小厨),-43.54390934309721,172.61151172434754,Asian Restaurant
171,"Christchurch Central, Christchurch New Zealand",-43.540001399999994,172.60794860000001,Mosiac by Simo,-43.54388080840544,172.61157986890626,Falafel Restaurant
172,"Christchurch Central, Christchurch New Zealand",-43.540001399999994,172.60794860000001,Orangetheory Stadium,-43.54435756726422,172.60439754543305,Stadium
173,"Christchurch Central, Christchurch New Zealand",-43.540001399999994,172.60794860000001,South Hagley Park,-43.53573163326615,172.61838912963867,Park
174,"Christchurch Central, Christchurch New Zealand",-43.540001399999994,172.60794860000001,Christchurch Train Station,-43.53980539262511,172.6080154794763,Train Station
175,"Christchurch Central, Christchurch New Zealand",-43.540001399999994,172.60794860000001,Morrell & Co.,-43.544318282801896,172.61063435348098,Bar
176,"Christchurch Central, Christchurch New Zealand",-43.540001399999994,172.60794860000001,Afghan Restaurant,-43.54319051420304,172.61253101040938,Middle Eastern Restaurant
177,"Christchurch Central, Christchurch New Zealand",-43.540001399999994,172.60794860000001,Decant Vintners & Epicures,-43.533131758577966,172.6065547324154,Liquor Store
178,"Christchurch Central, Christchurch New Zealand",-43.540001399999994,172.60794860000001,New York Deli,-43.540659917148545,172.61634059134678,Sandwich Place
179,"Christchurch Central, Christchurch New Zealand",-43.540001399999994,172.60794860000001,The Pedal Pusher,-43.544245998756736,172.61081504907867,Gastropub
180,"Christchurch Central, Christchurch New Zealand",-43.540001399999994,172.60794860000001,Horncastle Arena,-43.54562268385801,172.60145383949285,Performing Arts Venue
181,"Christchurch Central, Christchurch New Zealand",-43.540001399999994,172.60794860000001,Retropolitan Social Lounge,-43.541423370317275,172.61514203813672,Café
182,"Christchurch Central, Christchurch New Zealand",-43.540001399999994,172.60794860000001,Coffee Culture,-43.54218890245123,172.61408748570756,Coffee Shop
183,"Christchurch Central, Christchurch New Zealand",-43.540001399999994,172.60794860000001,Domino's Pizza,-43.54373512452996,172.6116458783436,Pizza Place
184,"Christchurch Central, Christchurch New Zealand",-43.540001399999994,172.60794860000001,Burger King,-43.54209043461778,172.61456136321559,Fast Food Restaurant
185,"Christchurch Central, Christchurch New Zealand",-43.540001399999994,172.60794860000001,Animates,-43.53902902634473,172.60784219098068,Pet Store
186,"Christchurch Central, Christchurch New Zealand",-43.540001399999994,172.60794860000001,Madam Kwong's,-43.537779317584885,172.59600871136178,Chinese Restaurant
187,"Christchurch Central, Christchurch New Zealand",-43.540001399999994,172.60794860000001,BB's Cafe,-43.53814484851439,172.6062312949678,Café
188,"Christchurch Central, Christchurch New Zealand",-43.540001399999994,172.60794860000001,Jailhouse Accommodation Hostel,-43.54323575444764,172.61383346613465,Hostel
189,"Christchurch Central, Christchurch New Zealand",-43.540001399999994,172.60794860000001,Red Bowl Chinese Restaurant,-43.53370687402048,172.60648149532918,Asian Restaurant
190,"Christchurch Central, Christchurch New Zealand",-43.540001399999994,172.60794860000001,Milieu,-43.54271799960206,172.5961607120798,Café
191,"Christchurch Central, Christchurch New Zealand",-43.540001399999994,172.60794860000001,Number One Shoes,-43.53908230902749,172.60750114921225,Shoe Store
192,"Christchurch Central, Christchurch New Zealand",-43.540001399999994,172.60794860000001,Addington Raceway,-43.54418036661036,172.6011882287078,Racetrack
193,"Christchurch Central, Christchurch New Zealand",-43.540001399999994,172.60794860000001,Flow Hot Yoga,-43.53559857215796,172.60688109942538,Yoga Studio
