,Address,Suburb Latitude,Suburb Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
73,"Carlton, Melbourne",-37.8001,144.9671,Queen Victoria Market,-37.80689851156586,144.95795433877774,Market
74,"Carlton, Melbourne",-37.8001,144.9671,Fina's 2,-37.797053999999996,144.97845,Vietnamese Restaurant
75,"Carlton, Melbourne",-37.8001,144.9671,Stovetop,-37.80365213333661,144.96041832839347,Café
76,"Carlton, Melbourne",-37.8001,144.9671,The Catfish,-37.805557884621294,144.97523020188592,Bar
77,"Carlton, Melbourne",-37.8001,144.9671,Smith & Deli,-37.80163338913466,144.97858101356888,Deli / Bodega
78,"Carlton, Melbourne",-37.8001,144.9671,Arabesque,-37.80336331162773,144.9583843464472,Persian Restaurant
79,"Carlton, Melbourne",-37.8001,144.9671,Tamura Sake Bar,-37.805496000000005,144.975651,Sake Bar
80,"Carlton, Melbourne",-37.8001,144.9671,Rice Bar Not Only Rice,-37.80065057262392,144.9653668863035,Asian Restaurant
81,"Carlton, Melbourne",-37.8001,144.9671,Lanna Thai,-37.79909732750424,144.95438773614853,Thai Restaurant
82,"Carlton, Melbourne",-37.8001,144.9671,The Mussel Pot,-37.807280675678506,144.9594385338647,Food Truck
83,"Carlton, Melbourne",-37.8001,144.9671,Sonido!,-37.80569334099352,144.9763919349286,Arepa Restaurant
84,"Carlton, Melbourne",-37.8001,144.9671,French Lettuce,-37.79444709765555,144.97544483591102,Bakery
85,"Carlton, Melbourne",-37.8001,144.9671,McCoppins Wine Shop,-37.7985119145192,144.98045193669736,Wine Shop
86,"Carlton, Melbourne",-37.8001,144.9671,Wonderbao,-37.80907787172031,144.96273955813015,Dim Sum Restaurant
87,"Carlton, Melbourne",-37.8001,144.9671,Little Rogue Coffee,-37.810911,144.96402700000002,Coffee Shop
88,"Carlton, Melbourne",-37.8001,144.9671,Small Victories,-37.79067569369342,144.97162887576619,Restaurant
89,"Carlton, Melbourne",-37.8001,144.9671,Boilermaker House,-37.81132,144.96615500000001,Whisky Bar
90,"Carlton, Melbourne",-37.8001,144.9671,Uptown Jazz Cafe,-37.80214,144.97758000000002,Jazz Club
91,"Carlton, Melbourne",-37.8001,144.9671,Vegie Bar,-37.79583221527381,144.9789714798209,Vegetarian / Vegan Restaurant
92,"Carlton, Melbourne",-37.8001,144.9671,Zetta Florence,-37.80138482956476,144.9779736462544,Paper / Office Supplies Store
93,"Carlton, Melbourne",-37.8001,144.9671,Marion,-37.805573149392245,144.97581558627834,Wine Bar
94,"Carlton, Melbourne",-37.8001,144.9671,"Little hop presents ""Los hermanos""",-37.79893565464185,144.97832016679232,Taco Place
95,"Carlton, Melbourne",-37.8001,144.9671,State Library Lawn,-37.81002998576425,144.96427274615817,Plaza
96,"Carlton, Melbourne",-37.8001,144.9671,The Attic,-37.79807351721738,144.97856633132648,Cocktail Bar
97,"Carlton, Melbourne",-37.8001,144.9671,The Everleigh,-37.806079,144.97946299999998,Cocktail Bar
98,"Carlton, Melbourne",-37.8001,144.9671,Smith & Daughters,-37.80227662067,144.97776338910074,Vegetarian / Vegan Restaurant
99,"Carlton, Melbourne",-37.8001,144.9671,Books for Cooks,-37.807759999999995,144.95879,Bookstore
100,"Carlton North, Melbourne",-37.7888,144.972,Small Victories,-37.79067569369342,144.97162887576619,Restaurant
101,"Carlton North, Melbourne",-37.7888,144.972,Filou’s Artisan Patissier,-37.787357156174586,144.96944840048099,Bakery
102,"Carlton North, Melbourne",-37.7888,144.972,Curtain Square,-37.78914406826139,144.9739541243805,Dog Run
103,"Carlton North, Melbourne",-37.7888,144.972,La Luna,-37.79106271864788,144.97168428459582,Australian Restaurant
104,"Carlton North, Melbourne",-37.7888,144.972,Gerald's Bar,-37.78835631892218,144.97209666342732,Wine Bar
105,"Carlton North, Melbourne",-37.7888,144.972,Neighbourhood Wine,-37.785133,144.97763799999998,Wine Bar
106,"Carlton North, Melbourne",-37.7888,144.972,Il Carretto Restaurant,-37.788332695539545,144.97655171917694,Italian Restaurant
107,"Carlton North, Melbourne",-37.7888,144.972,Naughty Boy,-37.78435077615976,144.9696881212421,Breakfast Spot
108,"Carlton North, Melbourne",-37.7888,144.972,Yong Green Food,-37.79439260544971,144.97913348602927,Vegetarian / Vegan Restaurant
109,"Carlton North, Melbourne",-37.7888,144.972,Two Tall Chefs,-37.7838,144.97717,Deli / Bodega
110,"Carlton North, Melbourne",-37.7888,144.972,Industry Beans,-37.79607230155614,144.97766925571617,Café
111,"Carlton North, Melbourne",-37.7888,144.972,Edinburgh Gardens,-37.786857303219364,144.98309239428096,Park
112,"Carlton North, Melbourne",-37.7888,144.972,Paris Go Bistro,-37.796944,144.97087,Wine Bar
113,"Carlton North, Melbourne",-37.7888,144.972,Scopri,-37.79569,144.97493,Italian Restaurant
114,"Carlton North, Melbourne",-37.7888,144.972,Horn Please,-37.78520270997101,144.9821743315453,Indian Restaurant
115,"Carlton North, Melbourne",-37.7888,144.972,Moroccan Soup Bar,-37.78485,144.98224,Vegetarian / Vegan Restaurant
116,"Carlton North, Melbourne",-37.7888,144.972,Vegie Bar,-37.79583221527381,144.9789714798209,Vegetarian / Vegan Restaurant
117,"Carlton North, Melbourne",-37.7888,144.972,Carlton Wine Room,-37.798584000000005,144.96861,Wine Bar
118,"Carlton North, Melbourne",-37.7888,144.972,Readings,-37.79797079358303,144.96740477790618,Bookstore
119,"Carlton North, Melbourne",-37.7888,144.972,The Empress Hotel,-37.78269437238745,144.97775439616166,Pub
120,"Carlton North, Melbourne",-37.7888,144.972,The Little Bookroom,-37.78148667805032,144.97778341176368,Bookstore
121,"Carlton North, Melbourne",-37.7888,144.972,Babajan,-37.78272,144.97738,Turkish Restaurant
122,"Carlton North, Melbourne",-37.7888,144.972,Princes Park Running Track,-37.79072711627188,144.9612561707904,Outdoors & Recreation
123,"Carlton North, Melbourne",-37.7888,144.972,Pidapipó Gelateria,-37.7983,144.96706,Ice Cream Shop
124,"Carlton North, Melbourne",-37.7888,144.972,Lune Croissanterie,-37.79602061820769,144.97999885664356,Bakery
125,"Carlton North, Melbourne",-37.7888,144.972,Wolf's Lair,-37.79745592719983,144.9671213984645,Bar
